tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-04-26 03:19:18,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-2429657B,EMP002,Transporte_02 S.L.,EMP002-U18,ALICANTE,784 San Javier (Sur)-Acceso aeropuerto – 786 Los Alcazares (Norte),784 San Javier (Sur)-Acceso aeropuerto,786 Los Alcazares (Norte)
Peaje,Estatal,AP-6,2025-07-01 00:05:00,B,"9,75 €",IVA incluido,Tarjeta crédito,PASO-DB1A9031,EMP002,Transporte_02 S.L.,EMP002-U18,ÁVILA,Villalba – Villacastín,Villalba,Villacastín
Peaje,Estatal,AP-61,2025-05-13 22:43:05,B,"1,55 €",IVA incluido,Tarjeta crédito,PASO-9AC7BB32,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Ortigosa del Monte – Segovia,Ortigosa del Monte,Segovia
Peaje,Estatal,AP-7,2025-07-03 16:12:52,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-16E48BE3,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-68,2025-02-15 00:25:52,B,"10,80 €",IVA incluido,Efectivo,PASO-80DF4CBD,EMP002,Transporte_02 S.L.,EMP002-U18,ZARAGOZA,Altube – Cenicero,Altube,Cenicero
Peaje,Estatal,AP-7,2025-04-01 10:18:23,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-62EBB61F,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-7,2025-07-24 22:07:27,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-71EDD83E,EMP002,Transporte_02 S.L.,EMP002-U18,VALENCIA / VALÈNCIA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-66,2025-02-06 17:17:36,B,"4,15 €",IVA incluido,Tarjeta crédito,PASO-C3A11EE6,EMP002,Transporte_02 S.L.,EMP002-U18,LEÓN,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-68,2025-05-02 20:54:34,B,"7,10 €",IVA incluido,Tarjeta crédito,PASO-7B035F06,EMP002,Transporte_02 S.L.,EMP002-U18,ZARAGOZA,Recajo – Alfaro,Recajo,Alfaro
Peaje,Estatal,AP-68,2025-05-05 05:39:05,B,"15,45 €",IVA incluido,Efectivo,PASO-0B1D88D2,EMP002,Transporte_02 S.L.,EMP002-U18,ZARAGOZA,Autop. Burgos – Autop. Navarra,Autop. Burgos,Autop. Navarra
Peaje,Estatal,AP-7,2025-07-22 20:38:22,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-F9758EE3,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-05-07 22:20:10,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-CCB154AE,EMP002,Transporte_02 S.L.,EMP002-U18,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-61,2025-01-19 22:49:47,B,"0,00 €",IVA incluido,Tarjeta crédito,PASO-DEC8299C,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-61,2025-03-26 15:18:54,B,"0,00 €",IVA incluido,Tarjeta crédito,PASO-970D972E,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-6,2025-03-04 16:37:01,B,"5,45 €",IVA incluido,Tarjeta crédito,PASO-EA25F496,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-7,2025-01-03 13:16:50,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-22CA4A17,EMP002,Transporte_02 S.L.,EMP002-U18,CÁDIZ,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-9,2025-04-22 06:50:57,B,"2,10 €",IVA incluido,Tarjeta crédito,PASO-23A91CB3,EMP002,Transporte_02 S.L.,EMP002-U18,PONTEVEDRA,Carracedo – Curro,Carracedo,Curro
Peaje,Estatal,AP-7,2025-06-20 14:01:57,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-CD13ED2F,EMP002,Transporte_02 S.L.,EMP002-U18,VALENCIA / VALÈNCIA,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-66,2025-02-10 13:16:50,B,"15,60 €",IVA incluido,Tarjeta crédito,PASO-4DED1C34,EMP002,Transporte_02 S.L.,EMP002-U18,ASTURIAS,Campomanes – León,Campomanes,León
Peaje,Estatal,AP-7,2025-03-31 19:03:08,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-8C1EBA5E,EMP002,Transporte_02 S.L.,EMP002-U18,ALICANTE,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-04-22 21:53:05,B,"5,50 €",IVA incluido,Efectivo,PASO-27AB454F,EMP002,Transporte_02 S.L.,EMP002-U18,CÁDIZ,763 La Zenia Urbanizaciones – 784 San Javier (Sur)-Acceso aeropuerto,763 La Zenia Urbanizaciones,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-04-26 15:21:48,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-A4652671,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,775 Los Tárragas – 797 Torre del Negro,775 Los Tárragas,797 Torre del Negro
Peaje,Estatal,AP-7,2025-06-25 17:14:04,B,"2,75 €",IVA incluido,Efectivo,PASO-1E45F273,EMP003,Transporte_03 S.L.,EMP003-U19,TARRAGONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-13 18:51:48,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-CFA81BBF,EMP003,Transporte_03 S.L.,EMP003-U19,VALENCIA / VALÈNCIA,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-61,2025-01-09 01:40:41,B,"0,80 €",IVA incluido,Tarjeta crédito,PASO-E729F10C,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-7,2025-03-15 15:01:56,B,"3,40 €",IVA incluido,Tarjeta crédito,PASO-00595046,EMP003,Transporte_03 S.L.,EMP003-U19,VALENCIA / VALÈNCIA,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-61,2025-05-06 11:21:34,B,"2,85 €",IVA incluido,Efectivo,PASO-7EA4B871,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-01-22 12:47:17,B,"2,75 €",IVA incluido,Efectivo,PASO-42973ABC,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-05-22 22:22:10,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-AFD6CD5C,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-66,2025-06-04 19:20:21,B,"9,95 €",IVA incluido,Tarjeta crédito,PASO-FF48EDA2,EMP003,Transporte_03 S.L.,EMP003-U19,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-7,2025-05-01 00:12:28,B,"2,75 €",IVA incluido,Efectivo,PASO-80F80515,EMP003,Transporte_03 S.L.,EMP003-U19,BARCELONA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-07-28 02:47:15,B,"1,40 €",IVA incluido,Tarjeta crédito,PASO-6C8D5AE8,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-7,2025-07-19 17:59:17,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-96FAF4CF,EMP003,Transporte_03 S.L.,EMP003-U19,MÁLAGA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-07-06 12:45:13,B,"1,15 €",IVA incluido,Tarjeta crédito,PASO-C92D4380,EMP003,Transporte_03 S.L.,EMP003-U19,CASTELLÓN / CASTELLÓ,Acceso de Manilva – ,Acceso de Manilva,
Peaje,Estatal,AP-7,2025-02-23 23:14:28,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-D48C06F0,EMP003,Transporte_03 S.L.,EMP003-U19,BARCELONA,763 La Zenia Urbanizaciones – 786 Los Alcazares (Norte),763 La Zenia Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-06-09 09:24:21,B,"2,75 €",IVA incluido,Efectivo,PASO-CE066ABB,EMP003,Transporte_03 S.L.,EMP003-U19,TARRAGONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-06-28 05:35:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-4DCD927E,EMP003,Transporte_03 S.L.,EMP003-U19,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-05-01 21:00:39,B,"2,75 €",IVA incluido,Efectivo,PASO-571BE060,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-25 19:34:05,B,"2,75 €",IVA incluido,Efectivo,PASO-1C18106D,EMP003,Transporte_03 S.L.,EMP003-U19,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 797 Torre del Negro,754 Carretera San Miguel Benijofar,797 Torre del Negro
Peaje,Estatal,AP-7,2025-01-04 06:43:51,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-D47EE867,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-13 10:10:01,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-C7AB44B9,EMP003,Transporte_03 S.L.,EMP003-U19,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-04-16 11:14:24,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-17823BCA,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-7,2025-05-17 08:31:05,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-5428FAD6,EMP003,Transporte_03 S.L.,EMP003-U20,ALICANTE,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-01-06 11:39:35,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-1100CBC3,EMP003,Transporte_03 S.L.,EMP003-U20,ALICANTE,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-6,2025-06-02 13:28:37,B,"5,45 €",IVA incluido,Efectivo,PASO-6DBE10EA,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-7,2025-01-13 11:44:49,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-09FCBEEE,EMP003,Transporte_03 S.L.,EMP003-U20,CÁDIZ,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-04-02 23:55:00,B,"9,20 €",IVA incluido,Tarjeta crédito,PASO-ABCB8D63,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,Málaga – Estepona,Málaga,Estepona
Peaje,Estatal,AP-61,2025-01-17 00:05:00,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-75FCC922,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-01-27 14:05:41,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-18DA3ED8,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 786 Los Alcazares (Norte),763 La Zenia Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-02-17 13:51:08,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-2D46E2BC,EMP003,Transporte_03 S.L.,EMP003-U20,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-68,2025-03-27 22:39:29,B,"21,25 €",IVA incluido,Efectivo,PASO-90170F21,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Altube – Autop. Navarra,Altube,Autop. Navarra
Peaje,Estatal,AP-68,2025-07-21 03:38:09,B,"13,30 €",IVA incluido,Tarjeta crédito,PASO-BA94D308,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Lodosa – Alagón pk 272,Lodosa,Alagón pk 272
Peaje,Estatal,AP-7,2025-04-06 19:57:27,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-79C708FB,EMP003,Transporte_03 S.L.,EMP003-U20,ALICANTE,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-03-31 23:41:24,B,"1,15 €",IVA incluido,Tarjeta crédito,PASO-04D17D1B,EMP003,Transporte_03 S.L.,EMP003-U20,MÁLAGA,Manilva – Guadiaro,Manilva,Guadiaro
Peaje,Estatal,AP-7,2025-01-03 11:14:01,B,"2,75 €",IVA incluido,Efectivo,PASO-D218A81E,EMP003,Transporte_03 S.L.,EMP003-U20,BARCELONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-66,2025-02-16 16:35:57,B,"9,95 €",IVA incluido,Tarjeta crédito,PASO-277F2DE9,EMP003,Transporte_03 S.L.,EMP003-U20,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-68,2025-02-23 00:14:03,B,"18,30 €",IVA incluido,Tarjeta crédito,PASO-971FFC9A,EMP003,Transporte_03 S.L.,EMP003-U20,BIZKAIA,Llodio – Agoncillo,Llodio,Agoncillo
Peaje,Estatal,AP-7,2025-01-21 00:05:00,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-E86120C6,EMP003,Transporte_03 S.L.,EMP003-U20,CASTELLÓN / CASTELLÓ,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-6,2025-03-01 09:21:51,B,"8,75 €",IVA incluido,Tarjeta crédito,PASO-845C3D45,EMP003,Transporte_03 S.L.,EMP003-U20,SEGOVIA,San Rafael – Adanero,San Rafael,Adanero
Peaje,Estatal,AP-7,2025-04-18 00:12:16,B,"1,15 €",IVA incluido,Tarjeta crédito,PASO-AD727542,EMP003,Transporte_03 S.L.,EMP003-U20,GIRONA,Estepona – Manilva,Estepona,Manilva
Peaje,Estatal,AP-68,2025-06-26 17:09:19,B,"16,55 €",IVA incluido,Tarjeta crédito,PASO-51530467,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Altube – Lodosa,Altube,Lodosa
Peaje,Estatal,AP-68,2025-01-06 16:12:54,B,"16,10 €",IVA incluido,Tarjeta crédito,PASO-B98D1371,EMP003,Transporte_03 S.L.,EMP003-U20,BIZKAIA,Recajo – Alagón pk 272,Recajo,Alagón pk 272
Peaje,Estatal,AP-7,2025-07-15 22:37:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-AF3E7D16,EMP003,Transporte_03 S.L.,EMP003-U20,BARCELONA,730 Catral – 758 San Miguel de Salinas-Torrevieja,730 Catral,758 San Miguel de Salinas-Torrevieja
Peaje,Estatal,AP-7,2025-03-12 19:54:58,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-FF0E15E1,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-68,2025-02-12 22:08:41,B,"1,30 €",IVA incluido,Tarjeta crédito,PASO-3801CD6A,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Lodosa – Calahorra,Lodosa,Calahorra
Peaje,Estatal,AP-7,2025-07-18 08:07:51,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-84088C71,EMP003,Transporte_03 S.L.,EMP003-U20,CASTELLÓN / CASTELLÓ,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-66,2025-01-22 14:18:55,B,"9,80 €",IVA incluido,Tarjeta crédito,PASO-ECB51648,EMP003,Transporte_03 S.L.,EMP003-U20,ASTURIAS,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-61,2025-01-23 12:42:18,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-40A4F4AB,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-61,2025-03-17 22:50:52,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-84D6E86F,EMP003,Transporte_03 S.L.,EMP003-U20,SEGOVIA,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-02-16 20:17:45,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-51BDB670,EMP003,Transporte_03 S.L.,EMP003-U20,GIRONA,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-61,2025-06-03 05:02:54,B,"0,00 €",IVA incluido,Tarjeta crédito,PASO-AF15EA7C,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-61,2025-05-31 02:25:25,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-C483E69B,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-02-01 06:27:29,B,"7,10 €",IVA incluido,Tarjeta crédito,PASO-BC1E6DDC,EMP003,Transporte_03 S.L.,EMP003-U20,CÁDIZ,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-7,2025-03-03 05:25:48,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-761FADE1,EMP003,Transporte_03 S.L.,EMP003-U20,TARRAGONA,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-66,2025-04-17 15:49:26,B,"6,10 €",IVA incluido,Tarjeta crédito,PASO-20855173,EMP003,Transporte_03 S.L.,EMP003-U20,LEÓN,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-7,2025-04-29 23:55:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-7A47CA4D,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-07-12 07:07:16,B,"1,15 €",IVA incluido,Tarjeta crédito,PASO-5A7BD0AB,EMP003,Transporte_03 S.L.,EMP003-U20,BARCELONA,Acceso de Manilva – ,Acceso de Manilva,
Peaje,Estatal,AP-7,2025-04-01 04:46:24,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-E84EE1AF,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-07-31 18:19:16,B,"2,75 €",IVA incluido,Efectivo,PASO-8DB5F0A8,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-61,2025-05-29 06:01:41,B,"0,80 €",IVA incluido,Tarjeta crédito,PASO-5CF21125,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-61,2025-01-29 15:37:36,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-86181FB9,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-07-10 15:51:55,B,"3,40 €",IVA incluido,Efectivo,PASO-6F90BD47,EMP003,Transporte_03 S.L.,EMP003-U21,BARCELONA,Calahonda – Marbella,Calahonda,Marbella
Peaje,Estatal,AP-7,2025-07-24 16:28:18,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-3C54F6E5,EMP003,Transporte_03 S.L.,EMP003-U21,MÁLAGA,784 San Javier (Sur)-Acceso aeropuerto – 797 Torre del Negro,784 San Javier (Sur)-Acceso aeropuerto,797 Torre del Negro
Peaje,Estatal,AP-66,2025-01-15 23:35:00,B,"4,15 €",IVA incluido,Efectivo,PASO-97E42F7F,EMP003,Transporte_03 S.L.,EMP003-U21,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-7,2025-03-17 20:09:05,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-EF49C2CC,EMP003,Transporte_03 S.L.,EMP003-U21,CASTELLÓN / CASTELLÓ,763 La Zenia Urbanizaciones – 782 Balsicas,763 La Zenia Urbanizaciones,782 Balsicas
Peaje,Estatal,AP-7,2025-01-31 09:34:19,B,"3,40 €",IVA incluido,Tarjeta crédito,PASO-84CF0C10,EMP003,Transporte_03 S.L.,EMP003-U21,CÁDIZ,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-61,2025-05-18 23:55:00,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-983E4C0E,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-06-18 01:46:20,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-2D88F6E2,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-68,2025-06-18 16:36:21,B,"21,25 €",IVA incluido,Tarjeta crédito,PASO-EA1FA0AB,EMP003,Transporte_03 S.L.,EMP003-U21,BIZKAIA,Altube – Autop. Navarra,Altube,Autop. Navarra
Peaje,Estatal,AP-7,2025-07-16 07:19:17,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-04630D77,EMP003,Transporte_03 S.L.,EMP003-U21,MÁLAGA,Marbella – San Pedro de Alcantara,Marbella,San Pedro de Alcantara
Peaje,Estatal,AP-7,2025-07-04 20:56:28,B,"3,70 €",IVA incluido,Tarjeta crédito,PASO-5FFC322A,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-7,2025-04-17 23:21:09,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-6E9F3B0A,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-61,2025-05-19 23:55:00,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-B4469708,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-07-07 06:31:25,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-AEBA35FD,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,724 Entronque A-7 – 754 Carretera San Miguel Benijofar,724 Entronque A-7,754 Carretera San Miguel Benijofar
Peaje,Estatal,AP-7,2025-07-25 16:24:34,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-FCCD8163,EMP003,Transporte_03 S.L.,EMP003-U21,GIRONA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-68,2025-05-24 04:56:24,B,"14,30 €",IVA incluido,Tarjeta crédito,PASO-7E8F089F,EMP003,Transporte_03 S.L.,EMP003-U21,BIZKAIA,Zambrana – Alfaro,Zambrana,Alfaro
Peaje,Estatal,AP-68,2025-05-17 06:21:23,B,"12,45 €",IVA incluido,Tarjeta crédito,PASO-605C6FE1,EMP003,Transporte_03 S.L.,EMP003-U21,BIZKAIA,Agoncillo – Gallur,Agoncillo,Gallur
